year,round,race_name,circuit_id,date,driver_id,driver_code,constructor_id,grid,finish_position,position_text,status,laps,points_f1,fastest_lap_rank
2025,17,Azerbaijan Grand Prix,baku,2025-09-21,stroll,STR,aston_martin,14,17,17,Finished,51,0.0,16
2025,17,Azerbaijan Grand Prix,baku,2025-09-21,gasly,GAS,alpine,18,18,18,Lapped,50,0.0,18
2025,17,Azerbaijan Grand Prix,baku,2025-09-21,colapinto,COL,alpine,16,19,19,Lapped,50,0.0,19
2025,17,Azerbaijan Grand Prix,baku,2025-09-21,piastri,PIA,mclaren,9,20,R,Retired,0,0.0,0
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,russell,RUS,mercedes,1,1,1,Finished,62,25.0,11
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,max_verstappen,VER,red_bull,2,2,2,Finished,62,18.0,10
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,norris,NOR,mclaren,5,3,3,Finished,62,15.0,7
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,piastri,PIA,mclaren,3,4,4,Finished,62,12.0,6
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,antonelli,ANT,mercedes,4,5,5,Finished,62,10.0,4
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,leclerc,LEC,ferrari,7,6,6,Finished,62,8.0,14
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,alonso,ALO,aston_martin,10,7,7,Finished,62,6.0,13
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,hamilton,HAM,ferrari,6,8,8,Finished,62,4.0,1
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,bearman,BEA,haas,9,9,9,Finished,62,2.0,15
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,sainz,SAI,williams,18,10,10,Lapped,61,1.0,3
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,hadjar,HAD,rb,8,11,11,Lapped,61,0.0,18
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,tsunoda,TSU,red_bull,13,12,12,Lapped,61,0.0,17
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,stroll,STR,aston_martin,15,13,13,Lapped,61,0.0,12
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,albon,ALB,williams,20,14,14,Lapped,61,0.0,9
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,lawson,LAW,rb,12,15,15,Lapped,61,0.0,8
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,colapinto,COL,alpine,16,16,16,Lapped,61,0.0,20
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,bortoleto,BOR,sauber,14,17,17,Lapped,61,0.0,19
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,ocon,OCO,haas,17,18,18,Lapped,61,0.0,16
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,gasly,GAS,alpine,19,19,19,Lapped,61,0.0,2
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,hulkenberg,HUL,sauber,11,20,20,Lapped,61,0.0,5
2025,19,United States Grand Prix,americas,2025-10-19,max_verstappen,VER,red_bull,1,1,1,Finished,56,25.0,3
2025,19,United States Grand Prix,americas,2025-10-19,norris,NOR,mclaren,2,2,2,Finished,56,18.0,2
2025,19,United States Grand Prix,americas,2025-10-19,leclerc,LEC,ferrari,3,3,3,Finished,56,15.0,5
2025,19,United States Grand Prix,americas,2025-10-19,hamilton,HAM,ferrari,5,4,4,Finished,56,12.0,8
2025,19,United States Grand Prix,americas,2025-10-19,piastri,PIA,mclaren,6,5,5,Finished,56,10.0,10
2025,19,United States Grand Prix,americas,2025-10-19,russell,RUS,mercedes,4,6,6,Finished,56,8.0,4
2025,19,United States Grand Prix,americas,2025-10-19,tsunoda,TSU,red_bull,13,7,7,Finished,56,6.0,13
2025,19,United States Grand Prix,americas,2025-10-19,hulkenberg,HUL,sauber,11,8,8,Finished,56,4.0,9
2025,19,United States Grand Prix,americas,2025-10-19,bearman,BEA,haas,8,9,9,Finished,56,2.0,16
2025,19,United States Grand Prix,americas,2025-10-19,alonso,ALO,aston_martin,10,10,10,Finished,56,1.0,12
2025,19,United States Grand Prix,americas,2025-10-19,lawson,LAW,rb,12,11,11,Finished,56,0.0,14
2025,19,United States Grand Prix,americas,2025-10-19,stroll,STR,aston_martin,19,12,12,Finished,56,0.0,15
2025,19,United States Grand Prix,americas,2025-10-19,antonelli,ANT,mercedes,7,13,13,Finished,56,0.0,1
2025,19,United States Grand Prix,americas,2025-10-19,albon,ALB,williams,18,14,14,Finished,56,0.0,7
2025,19,United States Grand Prix,americas,2025-10-19,ocon,OCO,haas,17,15,15,Finished,56,0.0,18
2025,19,United States Grand Prix,americas,2025-10-19,hadjar,HAD,rb,20,16,16,Finished,56,0.0,11
2025,19,United States Grand Prix,americas,2025-10-19,colapinto,COL,alpine,15,17,17,Lapped,55,0.0,17
2025,19,United States Grand Prix,americas,2025-10-19,bortoleto,BOR,sauber,16,18,18,Lapped,55,0.0,6
2025,19,United States Grand Prix,americas,2025-10-19,gasly,GAS,alpine,14,19,19,Lapped,55,0.0,19
2025,19,United States Grand Prix,americas,2025-10-19,sainz,SAI,williams,9,20,R,Retired,5,0.0,20
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,norris,NOR,mclaren,1,1,1,Finished,71,25.0,8
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,leclerc,LEC,ferrari,2,2,2,Finished,71,18.0,14
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,max_verstappen,VER,red_bull,5,3,3,Finished,71,15.0,10
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,bearman,BEA,haas,9,4,4,Finished,71,12.0,7
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,piastri,PIA,mclaren,7,5,5,Finished,71,10.0,3
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,antonelli,ANT,mercedes,6,6,6,Finished,71,8.0,9
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,russell,RUS,mercedes,4,7,7,Finished,71,6.0,1
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,hamilton,HAM,ferrari,3,8,8,Finished,71,4.0,6
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,ocon,OCO,haas,11,9,9,Finished,71,2.0,17
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,bortoleto,BOR,sauber,16,10,10,Finished,71,1.0,11
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,tsunoda,TSU,red_bull,10,11,11,Finished,71,0.0,13
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,albon,ALB,williams,17,12,12,Lapped,70,0.0,4
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,hadjar,HAD,rb,8,13,13,Lapped,70,0.0,16
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,stroll,STR,aston_martin,19,14,14,Lapped,70,0.0,5
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,gasly,GAS,alpine,18,15,15,Lapped,70,0.0,18
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,colapinto,COL,alpine,20,16,16,Lapped,70,0.0,12
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,sainz,SAI,williams,12,17,17,Retired,67,0.0,2
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,alonso,ALO,aston_martin,14,18,R,Retired,34,0.0,15
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,hulkenberg,HUL,sauber,13,19,R,Retired,25,0.0,19
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,lawson,LAW,rb,15,20,R,Retired,5,0.0,20
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,norris,NOR,mclaren,1,1,1,Finished,71,25.0,6
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,antonelli,ANT,mercedes,2,2,2,Finished,71,18.0,9
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,max_verstappen,VER,red_bull,19,3,3,Finished,71,15.0,2
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,russell,RUS,mercedes,6,4,4,Finished,71,12.0,8
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,piastri,PIA,mclaren,4,5,5,Finished,71,10.0,3
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,bearman,BEA,haas,8,6,6,Finished,71,8.0,13
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,lawson,LAW,rb,7,7,7,Finished,71,6.0,18
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,hadjar,HAD,rb,5,8,8,Finished,71,4.0,15
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,hulkenberg,HUL,sauber,10,9,9,Finished,71,2.0,11
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,gasly,GAS,alpine,9,10,10,Finished,71,1.0,16
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,albon,ALB,williams,12,11,11,Finished,71,0.0,1
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,ocon,OCO,haas,20,12,12,Finished,71,0.0,12
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,sainz,SAI,williams,15,13,13,Finished,71,0.0,14
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,alonso,ALO,aston_martin,11,14,14,Finished,71,0.0,10
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,colapinto,COL,alpine,16,15,15,Finished,71,0.0,5
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,stroll,STR,aston_martin,14,16,16,Finished,71,0.0,7
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,tsunoda,TSU,red_bull,17,17,17,Finished,71,0.0,4
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,hamilton,HAM,ferrari,13,18,R,Retired,37,0.0,17
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,leclerc,LEC,ferrari,3,19,R,Retired,5,0.0,19
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,bortoleto,BOR,sauber,18,20,R,Retired,0,0.0,0
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,max_verstappen,VER,red_bull,2,1,1,Finished,50,25.0,1
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,russell,RUS,mercedes,4,2,2,Finished,50,18.0,9
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,antonelli,ANT,mercedes,17,3,3,Finished,50,15.0,2
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,leclerc,LEC,ferrari,9,4,4,Finished,50,12.0,3
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,sainz,SAI,williams,3,5,5,Finished,50,10.0,4
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,hadjar,HAD,rb,8,6,6,Finished,50,8.0,10
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,hulkenberg,HUL,sauber,11,7,7,Finished,50,6.0,8
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,hamilton,HAM,ferrari,19,8,8,Finished,50,4.0,6
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,ocon,OCO,haas,13,9,9,Finished,50,2.0,7
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,bearman,BEA,haas,14,10,10,Finished,50,1.0,5
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,alonso,ALO,aston_martin,7,11,11,Finished,50,0.0,14
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,tsunoda,TSU,red_bull,20,12,12,Finished,50,0.0,12
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,gasly,GAS,alpine,10,13,13,Finished,50,0.0,15
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,lawson,LAW,rb,6,14,14,Lapped,49,0.0,11
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,colapinto,COL,alpine,15,15,15,Lapped,49,0.0,16
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,albon,ALB,williams,16,16,R,Retired,35,0.0,13
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,bortoleto,BOR,sauber,18,17,R,Retired,2,0.0,0
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,stroll,STR,aston_martin,12,18,R,Retired,0,0.0,0
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,norris,NOR,mclaren,1,19,D,Disqualified,50,0.0,0
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,piastri,PIA,mclaren,5,20,D,Disqualified,50,0.0,0
2025,23,Qatar Grand Prix,losail,2025-11-30,max_verstappen,VER,red_bull,3,1,1,Finished,57,25.0,5
2025,23,Qatar Grand Prix,losail,2025-11-30,piastri,PIA,mclaren,1,2,2,Finished,57,18.0,1
2025,23,Qatar Grand Prix,losail,2025-11-30,sainz,SAI,williams,7,3,3,Finished,57,15.0,6
2025,23,Qatar Grand Prix,losail,2025-11-30,norris,NOR,mclaren,2,4,4,Finished,57,12.0,2
2025,23,Qatar Grand Prix,losail,2025-11-30,antonelli,ANT,mercedes,5,5,5,Finished,57,10.0,8
2025,23,Qatar Grand Prix,losail,2025-11-30,russell,RUS,mercedes,4,6,6,Finished,57,8.0,3
2025,23,Qatar Grand Prix,losail,2025-11-30,alonso,ALO,aston_martin,8,7,7,Finished,57,6.0,7
2025,23,Qatar Grand Prix,losail,2025-11-30,leclerc,LEC,ferrari,10,8,8,Finished,57,4.0,13
2025,23,Qatar Grand Prix,losail,2025-11-30,lawson,LAW,rb,12,9,9,Finished,57,2.0,9
2025,23,Qatar Grand Prix,losail,2025-11-30,tsunoda,TSU,red_bull,15,10,10,Finished,57,1.0,10
2025,23,Qatar Grand Prix,losail,2025-11-30,albon,ALB,williams,14,11,11,Finished,57,0.0,11
2025,23,Qatar Grand Prix,losail,2025-11-30,hamilton,HAM,ferrari,17,12,12,Finished,57,0.0,14
2025,23,Qatar Grand Prix,losail,2025-11-30,bortoleto,BOR,sauber,19,13,13,Finished,57,0.0,17
2025,23,Qatar Grand Prix,losail,2025-11-30,colapinto,COL,alpine,20,14,14,Lapped,56,0.0,19
2025,23,Qatar Grand Prix,losail,2025-11-30,ocon,OCO,haas,16,15,15,Lapped,56,0.0,16
2025,23,Qatar Grand Prix,losail,2025-11-30,gasly,GAS,alpine,9,16,16,Lapped,56,0.0,18
2025,23,Qatar Grand Prix,losail,2025-11-30,stroll,STR,aston_martin,18,17,17,Retired,55,0.0,4
2025,23,Qatar Grand Prix,losail,2025-11-30,hadjar,HAD,rb,6,18,18,Retired,55,0.0,12
2025,23,Qatar Grand Prix,losail,2025-11-30,bearman,BEA,haas,13,19,R,Retired,41,0.0,15
2025,23,Qatar Grand Prix,losail,2025-11-30,hulkenberg,HUL,sauber,11,20,R,Retired,6,0.0,20
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,max_verstappen,VER,red_bull,1,1,1,Finished,58,25.0,5
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,piastri,PIA,mclaren,3,2,2,Finished,58,18.0,2
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,norris,NOR,mclaren,2,3,3,Finished,58,15.0,3
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,leclerc,LEC,ferrari,5,4,4,Finished,58,12.0,1
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,russell,RUS,mercedes,4,5,5,Finished,58,10.0,14
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,alonso,ALO,aston_martin,6,6,6,Finished,58,8.0,11
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,ocon,OCO,haas,8,7,7,Finished,58,6.0,15
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,hamilton,HAM,ferrari,16,8,8,Finished,58,4.0,10
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,hulkenberg,HUL,sauber,18,9,9,Finished,58,2.0,4
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,stroll,STR,aston_martin,15,10,10,Finished,58,1.0,6
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,bortoleto,BOR,sauber,7,11,11,Finished,58,0.0,19
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,bearman,BEA,haas,11,12,12,Finished,58,0.0,17
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,sainz,SAI,williams,12,13,13,Finished,58,0.0,18
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,tsunoda,TSU,red_bull,10,14,14,Finished,58,0.0,13
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,antonelli,ANT,mercedes,14,15,15,Finished,58,0.0,9
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,albon,ALB,williams,17,16,16,Finished,58,0.0,12
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,hadjar,HAD,rb,9,17,17,Lapped,57,0.0,20
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,lawson,LAW,rb,13,18,18,Lapped,57,0.0,16
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,gasly,GAS,alpine,19,19,19,Lapped,57,0.0,8
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,colapinto,COL,alpine,20,20,20,Lapped,57,0.0,7
2026,1,Australian Grand Prix,albert_park,2026-03-08,russell,RUS,mercedes,1,1,1,Finished,58,25.0,6
2026,1,Australian Grand Prix,albert_park,2026-03-08,antonelli,ANT,mercedes,2,2,2,Finished,58,18.0,3
2026,1,Australian Grand Prix,albert_park,2026-03-08,leclerc,LEC,ferrari,4,3,3,Finished,58,15.0,5
2026,1,Australian Grand Prix,albert_park,2026-03-08,hamilton,HAM,ferrari,7,4,4,Finished,58,12.0,4
2026,1,Australian Grand Prix,albert_park,2026-03-08,norris,NOR,mclaren,6,5,5,Finished,58,10.0,2
2026,1,Australian Grand Prix,albert_park,2026-03-08,max_verstappen,VER,red_bull,20,6,6,Finished,58,8.0,1
2026,1,Australian Grand Prix,albert_park,2026-03-08,bearman,BEA,haas,12,7,7,Lapped,57,6.0,11
2026,1,Australian Grand Prix,albert_park,2026-03-08,arvid_lindblad,LIN,rb,9,8,8,Lapped,57,4.0,12
2026,1,Australian Grand Prix,albert_park,2026-03-08,bortoleto,BOR,audi,10,9,9,Lapped,57,2.0,8
2026,1,Australian Grand Prix,albert_park,2026-03-08,gasly,GAS,alpine,14,10,10,Lapped,57,1.0,15
2026,1,Australian Grand Prix,albert_park,2026-03-08,ocon,OCO,haas,13,11,11,Lapped,57,0.0,14
2026,1,Australian Grand Prix,albert_park,2026-03-08,albon,ALB,williams,15,12,12,Lapped,57,0.0,13
2026,1,Australian Grand Prix,albert_park,2026-03-08,lawson,LAW,rb,8,13,13,Lapped,57,0.0,10
2026,1,Australian Grand Prix,albert_park,2026-03-08,colapinto,COL,alpine,16,14,14,Lapped,56,0.0,7
2026,1,Australian Grand Prix,albert_park,2026-03-08,sainz,SAI,williams,21,15,15,Lapped,56,0.0,9
2026,1,Australian Grand Prix,albert_park,2026-03-08,perez,PER,cadillac,18,16,16,Lapped,55,0.0,19
2026,1,Australian Grand Prix,albert_park,2026-03-08,stroll,STR,aston_martin,22,17,R,Lapped,43,0.0,17
2026,1,Australian Grand Prix,albert_park,2026-03-08,alonso,ALO,aston_martin,17,18,R,Retired,21,0.0,18
2026,1,Australian Grand Prix,albert_park,2026-03-08,bottas,BOT,cadillac,19,19,R,Retired,15,0.0,20
2026,1,Australian Grand Prix,albert_park,2026-03-08,hadjar,HAD,red_bull,3,20,R,Retired,10,0.0,16
2026,1,Australian Grand Prix,albert_park,2026-03-08,piastri,PIA,mclaren,5,21,W,Did not start,0,0.0,0
2026,1,Australian Grand Prix,albert_park,2026-03-08,hulkenberg,HUL,audi,11,22,W,Did not start,0,0.0,0
2026,2,Chinese Grand Prix,shanghai,2026-03-15,antonelli,ANT,mercedes,1,1,1,Finished,56,25.0,1
2026,2,Chinese Grand Prix,shanghai,2026-03-15,russell,RUS,mercedes,2,2,2,Finished,56,18.0,2
2026,2,Chinese Grand Prix,shanghai,2026-03-15,hamilton,HAM,ferrari,3,3,3,Finished,56,15.0,5
2026,2,Chinese Grand Prix,shanghai,2026-03-15,leclerc,LEC,ferrari,4,4,4,Finished,56,12.0,4
2026,2,Chinese Grand Prix,shanghai,2026-03-15,bearman,BEA,haas,10,5,5,Finished,56,10.0,8
2026,2,Chinese Grand Prix,shanghai,2026-03-15,gasly,GAS,alpine,7,6,6,Finished,56,8.0,9
2026,2,Chinese Grand Prix,shanghai,2026-03-15,lawson,LAW,rb,14,7,7,Finished,56,6.0,12
2026,2,Chinese Grand Prix,shanghai,2026-03-15,hadjar,HAD,red_bull,9,8,8,Finished,56,4.0,13
2026,2,Chinese Grand Prix,shanghai,2026-03-15,sainz,SAI,williams,17,9,9,Lapped,55,2.0,14
2026,2,Chinese Grand Prix,shanghai,2026-03-15,colapinto,COL,alpine,12,10,10,Lapped,55,1.0,10
2026,2,Chinese Grand Prix,shanghai,2026-03-15,hulkenberg,HUL,audi,11,11,11,Lapped,55,0.0,7
2026,2,Chinese Grand Prix,shanghai,2026-03-15,arvid_lindblad,LIN,rb,15,12,12,Lapped,55,0.0,6
2026,2,Chinese Grand Prix,shanghai,2026-03-15,bottas,BOT,cadillac,19,13,13,Lapped,55,0.0,15
2026,2,Chinese Grand Prix,shanghai,2026-03-15,ocon,OCO,haas,13,14,14,Lapped,55,0.0,3
2026,2,Chinese Grand Prix,shanghai,2026-03-15,perez,PER,cadillac,21,15,15,Lapped,55,0.0,16
2026,2,Chinese Grand Prix,shanghai,2026-03-15,max_verstappen,VER,red_bull,8,16,R,Retired,45,0.0,11
2026,2,Chinese Grand Prix,shanghai,2026-03-15,alonso,ALO,aston_martin,18,17,R,Retired,32,0.0,17
2026,2,Chinese Grand Prix,shanghai,2026-03-15,stroll,STR,aston_martin,20,18,R,Retired,9,0.0,18
2026,2,Chinese Grand Prix,shanghai,2026-03-15,piastri,PIA,mclaren,5,19,W,Did not start,0,0.0,0
2026,2,Chinese Grand Prix,shanghai,2026-03-15,norris,NOR,mclaren,6,20,W,Did not start,0,0.0,0
2026,2,Chinese Grand Prix,shanghai,2026-03-15,bortoleto,BOR,audi,16,21,W,Did not start,0,0.0,0
2026,2,Chinese Grand Prix,shanghai,2026-03-15,albon,ALB,williams,22,22,W,Did not start,0,0.0,0
2026,3,Japanese Grand Prix,suzuka,2026-03-29,antonelli,ANT,mercedes,1,1,1,Finished,53,25.0,1
2026,3,Japanese Grand Prix,suzuka,2026-03-29,piastri,PIA,mclaren,3,2,2,Finished,53,18.0,5
2026,3,Japanese Grand Prix,suzuka,2026-03-29,leclerc,LEC,ferrari,4,3,3,Finished,53,15.0,3
2026,3,Japanese Grand Prix,suzuka,2026-03-29,russell,RUS,mercedes,2,4,4,Finished,53,12.0,2
2026,3,Japanese Grand Prix,suzuka,2026-03-29,norris,NOR,mclaren,5,5,5,Finished,53,10.0,6
2026,3,Japanese Grand Prix,suzuka,2026-03-29,hamilton,HAM,ferrari,6,6,6,Finished,53,8.0,4
2026,3,Japanese Grand Prix,suzuka,2026-03-29,gasly,GAS,alpine,7,7,7,Finished,53,6.0,9
2026,3,Japanese Grand Prix,suzuka,2026-03-29,max_verstappen,VER,red_bull,11,8,8,Finished,53,4.0,8
2026,3,Japanese Grand Prix,suzuka,2026-03-29,lawson,LAW,rb,14,9,9,Finished,53,2.0,13
2026,3,Japanese Grand Prix,suzuka,2026-03-29,ocon,OCO,haas,12,10,10,Finished,53,1.0,14
2026,3,Japanese Grand Prix,suzuka,2026-03-29,hulkenberg,HUL,audi,13,11,11,Finished,53,0.0,10
2026,3,Japanese Grand Prix,suzuka,2026-03-29,hadjar,HAD,red_bull,8,12,12,Finished,53,0.0,11
2026,3,Japanese Grand Prix,suzuka,2026-03-29,bortoleto,BOR,audi,9,13,13,Finished,53,0.0,12
2026,3,Japanese Grand Prix,suzuka,2026-03-29,arvid_lindblad,LIN,rb,10,14,14,Finished,53,0.0,15
2026,3,Japanese Grand Prix,suzuka,2026-03-29,sainz,SAI,williams,16,15,15,Finished,53,0.0,17
2026,3,Japanese Grand Prix,suzuka,2026-03-29,colapinto,COL,alpine,15,16,16,Finished,53,0.0,16
2026,3,Japanese Grand Prix,suzuka,2026-03-29,perez,PER,cadillac,19,17,17,Finished,53,0.0,19
2026,3,Japanese Grand Prix,suzuka,2026-03-29,alonso,ALO,aston_martin,21,18,18,Lapped,52,0.0,20
2026,3,Japanese Grand Prix,suzuka,2026-03-29,bottas,BOT,cadillac,20,19,19,Lapped,52,0.0,21
2026,3,Japanese Grand Prix,suzuka,2026-03-29,albon,ALB,williams,17,20,20,Lapped,51,0.0,7
2026,3,Japanese Grand Prix,suzuka,2026-03-29,stroll,STR,aston_martin,22,21,R,Retired,30,0.0,22
2026,3,Japanese Grand Prix,suzuka,2026-03-29,bearman,BEA,haas,18,22,R,Retired,20,0.0,18
2026,4,Miami Grand Prix,miami,2026-05-03,antonelli,ANT,mercedes,1,1,1,Finished,57,25.0,3
2026,4,Miami Grand Prix,miami,2026-05-03,norris,NOR,mclaren,4,2,2,Finished,57,18.0,1
2026,4,Miami Grand Prix,miami,2026-05-03,piastri,PIA,mclaren,7,3,3,Finished,57,15.0,2
2026,4,Miami Grand Prix,miami,2026-05-03,russell,RUS,mercedes,5,4,4,Finished,57,12.0,4
2026,4,Miami Grand Prix,miami,2026-05-03,max_verstappen,VER,red_bull,2,5,5,Finished,57,10.0,9
2026,4,Miami Grand Prix,miami,2026-05-03,hamilton,HAM,ferrari,6,6,6,Finished,57,8.0,6
2026,4,Miami Grand Prix,miami,2026-05-03,colapinto,COL,alpine,8,7,7,Finished,57,6.0,8
2026,4,Miami Grand Prix,miami,2026-05-03,leclerc,LEC,ferrari,3,8,8,Finished,57,4.0,5
2026,4,Miami Grand Prix,miami,2026-05-03,sainz,SAI,williams,13,9,9,Finished,57,2.0,7
2026,4,Miami Grand Prix,miami,2026-05-03,albon,ALB,williams,15,10,10,Finished,57,1.0,13
2026,4,Miami Grand Prix,miami,2026-05-03,bearman,BEA,haas,12,11,11,Lapped,56,0.0,12
2026,4,Miami Grand Prix,miami,2026-05-03,bortoleto,BOR,audi,21,12,12,Lapped,56,0.0,10
2026,4,Miami Grand Prix,miami,2026-05-03,ocon,OCO,haas,14,13,13,Lapped,56,0.0,11
2026,4,Miami Grand Prix,miami,2026-05-03,arvid_lindblad,LIN,rb,16,14,14,Lapped,56,0.0,14
2026,4,Miami Grand Prix,miami,2026-05-03,alonso,ALO,aston_martin,17,15,15,Lapped,56,0.0,16
2026,4,Miami Grand Prix,miami,2026-05-03,perez,PER,cadillac,20,16,16,Lapped,56,0.0,21
2026,4,Miami Grand Prix,miami,2026-05-03,stroll,STR,aston_martin,18,17,17,Lapped,56,0.0,17
2026,4,Miami Grand Prix,miami,2026-05-03,bottas,BOT,cadillac,19,18,18,Lapped,55,0.0,22
2026,4,Miami Grand Prix,miami,2026-05-03,hulkenberg,HUL,audi,10,19,R,Retired,7,0.0,15
2026,4,Miami Grand Prix,miami,2026-05-03,lawson,LAW,rb,11,20,R,Retired,6,0.0,18
2026,4,Miami Grand Prix,miami,2026-05-03,gasly,GAS,alpine,9,21,R,Retired,4,0.0,20
2026,4,Miami Grand Prix,miami,2026-05-03,hadjar,HAD,red_bull,22,22,R,Retired,4,0.0,19
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,antonelli,ANT,mercedes,2,1,1,Finished,68,25.0,1
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,hamilton,HAM,ferrari,5,2,2,Finished,68,18.0,3
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,max_verstappen,VER,red_bull,6,3,3,Finished,68,15.0,2
